Date, Time, AQI, Temperature (C), Humidity (%), Pressure (mb), Temperature before correction (C), Humidity before correction (%)
2022/12/01, 18:18:10, 163.20, 22.03, 34.12, 996.61, 27.75, 24.62
2022/12/01, 18:18:13, 162.37, 22.01, 33.87, 996.57, 27.73, 24.32
2022/12/01, 18:18:16, 160.48, 22.00, 33.69, 996.59, 27.72, 24.10
2022/12/01, 18:18:19, 161.93, 22.00, 33.57, 996.57, 27.72, 23.94
2022/12/01, 18:18:22, 162.09, 21.99, 33.51, 996.57, 27.71, 23.87
2022/12/01, 18:18:25, 164.43, 22.00, 33.48, 996.55, 27.72, 23.83
2022/12/01, 18:18:28, 166.50, 21.98, 33.49, 996.57, 27.70, 23.84
2022/12/01, 18:18:31, 167.74, 21.97, 33.50, 996.59, 27.69, 23.86
2022/12/01, 18:18:34, 169.95, 21.97, 33.49, 996.59, 27.69, 23.85
2022/12/01, 18:18:37, 172.40, 21.97, 33.49, 996.59, 27.69, 23.85
2022/12/01, 18:18:40, 181.35, 21.96, 33.52, 996.57, 27.68, 23.88
2022/12/01, 18:18:43, 203.61, 21.96, 33.82, 996.59, 27.68, 24.26
2022/12/01, 18:18:46, 227.11, 21.95, 34.42, 996.55, 27.67, 24.99
2022/12/01, 18:18:49, 240.58, 21.95, 34.84, 996.55, 27.67, 25.50
2022/12/01, 18:18:52, 244.58, 21.95, 34.94, 996.57, 27.67, 25.62
2022/12/01, 18:18:55, 241.93, 21.94, 34.92, 996.55, 27.66, 25.59
2022/12/01, 18:18:58, 235.20, 21.94, 34.84, 996.55, 27.66, 25.50
2022/12/01, 18:19:01, 231.02, 21.94, 34.89, 996.53, 27.66, 25.55
2022/12/01, 18:19:04, 223.68, 21.93, 34.86, 996.55, 27.65, 25.52
2022/12/01, 18:19:07, 218.28, 21.92, 34.70, 996.53, 27.64, 25.33
2022/12/01, 18:19:10, 212.47, 21.92, 34.45, 996.53, 27.64, 25.03
2022/12/01, 18:19:13, 207.19, 21.91, 34.25, 996.51, 27.63, 24.78
2022/12/01, 18:19:16, 202.52, 21.91, 34.01, 996.53, 27.63, 24.49
2022/12/01, 18:19:19, 198.36, 21.89, 33.82, 996.51, 27.61, 24.26
2022/12/01, 18:19:22, 195.48, 21.90, 33.64, 996.53, 27.62, 24.03
2022/12/01, 18:19:25, 203.69, 21.89, 33.61, 996.55, 27.61, 23.99
2022/12/01, 18:19:28, 210.53, 21.88, 33.72, 996.53, 27.60, 24.13
2022/12/01, 18:19:31, 212.76, 21.87, 33.74, 996.53, 27.59, 24.16
2022/12/01, 18:19:34, 213.54, 21.86, 33.72, 996.49, 27.58, 24.13
2022/12/01, 18:19:37, 212.74, 21.85, 33.69, 996.51, 27.57, 24.09
2022/12/01, 18:19:40, 213.00, 21.85, 33.61, 996.53, 27.57, 23.99
2022/12/01, 18:19:43, 210.39, 21.84, 33.53, 996.53, 27.56, 23.90
2022/12/01, 18:19:46, 208.65, 21.83, 33.49, 996.49, 27.55, 23.84
2022/12/01, 18:19:49, 207.50, 21.83, 33.42, 996.51, 27.55, 23.76
2022/12/01, 18:19:52, 207.73, 21.82, 33.39, 996.45, 27.54, 23.72
2022/12/01, 18:19:55, 207.35, 21.82, 33.34, 996.45, 27.54, 23.66
2022/12/01, 18:19:58, 206.74, 21.81, 33.32, 996.47, 27.53, 23.63
2022/12/01, 18:20:01, 209.26, 21.80, 33.29, 996.45, 27.52, 23.60
2022/12/01, 18:20:04, 209.85, 21.80, 33.26, 996.45, 27.52, 23.56
2022/12/01, 18:20:07, 209.15, 21.79, 33.22, 996.47, 27.51, 23.51
2022/12/01, 18:20:10, 209.48, 21.78, 33.19, 996.47, 27.50, 23.47
2022/12/01, 18:20:13, 209.56, 21.77, 33.16, 996.47, 27.49, 23.43
2022/12/01, 18:20:16, 211.18, 21.77, 33.13, 996.49, 27.49, 23.39
2022/12/01, 18:20:19, 210.75, 21.76, 33.12, 996.47, 27.48, 23.38
2022/12/01, 18:20:22, 214.31, 21.76, 33.10, 996.45, 27.48, 23.36
2022/12/01, 18:20:25, 215.97, 21.75, 33.10, 996.43, 27.47, 23.36
2022/12/01, 18:20:28, 218.45, 21.75, 33.07, 996.47, 27.47, 23.32
2022/12/01, 18:20:31, 220.30, 21.74, 33.09, 996.43, 27.46, 23.34
2022/12/01, 18:20:34, 220.78, 21.73, 33.06, 996.41, 27.45, 23.31
2022/12/01, 18:20:37, 223.20, 21.72, 33.06, 996.39, 27.44, 23.30
2022/12/01, 18:20:40, 225.23, 21.71, 33.03, 996.41, 27.43, 23.27
2022/12/01, 18:20:43, 224.26, 21.70, 33.02, 996.35, 27.42, 23.25
2022/12/01, 18:20:46, 224.73, 21.70, 32.98, 996.37, 27.42, 23.20
2022/12/01, 18:20:49, 225.22, 21.69, 32.94, 996.37, 27.41, 23.16
2022/12/01, 18:20:52, 226.45, 21.68, 32.96, 996.39, 27.40, 23.18
2022/12/01, 18:20:55, 228.15, 21.69, 32.95, 996.41, 27.41, 23.17
2022/12/01, 18:20:58, 230.00, 21.67, 32.98, 996.39, 27.39, 23.20
2022/12/01, 18:21:01, 230.79, 21.67, 32.94, 996.41, 27.39, 23.16
2022/12/01, 18:21:04, 231.99, 21.66, 32.96, 996.35, 27.38, 23.18
2022/12/01, 18:21:07, 231.10, 21.66, 32.97, 996.35, 27.38, 23.19
2022/12/01, 18:21:10, 231.93, 21.65, 32.96, 996.35, 27.37, 23.18
2022/12/01, 18:21:13, 232.97, 21.64, 32.94, 996.37, 27.36, 23.16
2022/12/01, 18:21:16, 232.43, 21.64, 32.89, 996.37, 27.36, 23.09
2022/12/01, 18:21:19, 235.17, 21.64, 33.17, 996.39, 27.36, 23.45
2022/12/01, 18:21:22, 235.76, 21.63, 34.13, 996.37, 27.35, 24.63
2022/12/01, 18:21:25, 234.43, 21.61, 34.38, 996.35, 27.33, 24.94
2022/12/01, 18:21:28, 234.29, 21.60, 34.30, 996.33, 27.32, 24.84
2022/12/01, 18:21:31, 233.22, 21.60, 34.10, 996.33, 27.32, 24.60
2022/12/01, 18:21:34, 232.00, 21.59, 33.91, 996.35, 27.31, 24.37
2022/12/01, 18:21:37, 230.34, 21.59, 33.74, 996.33, 27.31, 24.15
2022/12/01, 18:21:40, 230.59, 21.58, 33.57, 996.31, 27.30, 23.94
2022/12/01, 18:21:43, 229.06, 21.58, 33.42, 996.33, 27.30, 23.76
2022/12/01, 18:21:46, 229.47, 21.57, 33.30, 996.33, 27.29, 23.61
2022/12/01, 18:21:49, 231.55, 21.57, 33.22, 996.35, 27.29, 23.51
2022/12/01, 18:21:52, 230.91, 21.56, 33.17, 996.35, 27.28, 23.45
2022/12/01, 18:21:55, 230.94, 21.56, 33.11, 996.39, 27.28, 23.37
2022/12/01, 18:21:58, 230.42, 21.55, 33.10, 996.37, 27.27, 23.35
2022/12/01, 18:22:01, 232.07, 21.54, 33.07, 996.33, 27.26, 23.32
2022/12/01, 18:22:04, 231.91, 21.54, 33.03, 996.37, 27.26, 23.27
2022/12/01, 18:22:07, 232.80, 21.54, 33.02, 996.33, 27.26, 23.25
2022/12/01, 18:22:10, 234.62, 21.54, 33.00, 996.35, 27.26, 23.23
2022/12/01, 18:22:13, 234.72, 21.54, 32.98, 996.31, 27.26, 23.21
2022/12/01, 18:22:16, 235.77, 21.54, 32.98, 996.31, 27.26, 23.21
2022/12/01, 18:22:19, 237.10, 21.53, 32.98, 996.29, 27.25, 23.21
2022/12/01, 18:22:22, 238.59, 21.53, 32.98, 996.31, 27.25, 23.20
2022/12/01, 18:22:25, 239.07, 21.53, 32.94, 996.29, 27.25, 23.16
2022/12/01, 18:22:28, 238.03, 21.53, 32.94, 996.33, 27.25, 23.15
2022/12/01, 18:22:31, 240.23, 21.52, 32.94, 996.27, 27.24, 23.16
2022/12/01, 18:22:34, 241.35, 21.53, 32.91, 996.33, 27.25, 23.12
2022/12/01, 18:22:37, 241.55, 21.53, 32.89, 996.31, 27.25, 23.09
2022/12/01, 18:22:40, 241.53, 21.53, 32.85, 996.33, 27.25, 23.04
2022/12/01, 18:22:43, 243.25, 21.53, 32.85, 996.33, 27.25, 23.04
2022/12/01, 18:22:46, 243.35, 21.53, 32.78, 996.35, 27.25, 22.95
2022/12/01, 18:22:49, 243.85, 21.53, 32.88, 996.35, 27.25, 23.08
2022/12/01, 18:22:52, 246.19, 21.52, 32.95, 996.29, 27.24, 23.17
2022/12/01, 18:22:55, 248.88, 21.51, 32.97, 996.29, 27.23, 23.19
2022/12/01, 18:22:58, 248.59, 21.49, 32.96, 996.27, 27.21, 23.18
2022/12/01, 18:23:01, 249.50, 21.47, 32.98, 996.29, 27.19, 23.20
2022/12/01, 18:23:04, 249.26, 21.46, 33.00, 996.27, 27.18, 23.23
2022/12/01, 18:23:07, 248.44, 21.44, 33.02, 996.25, 27.16, 23.25
2022/12/01, 18:23:10, 249.98, 21.41, 33.03, 996.25, 27.13, 23.27
2022/12/01, 18:23:13, 248.64, 21.40, 33.03, 996.25, 27.12, 23.27
2022/12/01, 18:23:16, 247.56, 21.38, 32.97, 996.29, 27.10, 23.19
2022/12/01, 18:23:19, 246.70, 21.35, 32.94, 996.27, 27.07, 23.15
2022/12/01, 18:23:22, 247.52, 21.34, 32.90, 996.29, 27.06, 23.10
2022/12/01, 18:23:25, 247.56, 21.30, 32.91, 996.27, 27.02, 23.11
2022/12/01, 18:23:28, 247.36, 21.29, 32.92, 996.25, 27.01, 23.13
2022/12/01, 18:23:31, 247.98, 21.27, 32.94, 996.23, 26.99, 23.16
2022/12/01, 18:23:34, 247.99, 21.25, 32.96, 996.23, 26.97, 23.18
2022/12/01, 18:23:37, 249.38, 21.23, 32.96, 996.21, 26.95, 23.18
2022/12/01, 18:23:40, 248.35, 21.21, 32.98, 996.25, 26.93, 23.20
2022/12/01, 18:23:43, 247.41, 21.19, 32.99, 996.21, 26.91, 23.22
2022/12/01, 18:23:46, 247.34, 21.17, 32.99, 996.21, 26.89, 23.22
2022/12/01, 18:23:49, 249.00, 21.15, 33.02, 996.23, 26.87, 23.25
2022/12/01, 18:23:52, 249.50, 21.13, 33.05, 996.20, 26.85, 23.29
2022/12/01, 18:23:55, 250.00, 21.11, 33.06, 996.21, 26.83, 23.30
2022/12/01, 18:23:58, 250.56, 21.09, 33.07, 996.21, 26.81, 23.32
2022/12/01, 18:24:01, 250.00, 21.08, 33.08, 996.23, 26.80, 23.33
2022/12/01, 18:24:04, 249.89, 21.06, 33.10, 996.21, 26.78, 23.35
2022/12/02, 15:51:44, 25.00, 8.03, 46.47, 976.81, 13.75, 37.52
2022/12/02, 15:51:47, 25.00, 8.18, 46.16, 976.81, 13.90, 37.24
2022/12/02, 15:51:50, 25.26, 8.22, 46.09, 976.73, 13.94, 37.18
2022/12/02, 15:51:53, 26.06, 8.25, 46.05, 976.75, 13.97, 37.14
2022/12/02, 15:51:56, 28.77, 8.21, 46.16, 976.66, 13.93, 37.24
2022/12/02, 15:51:59, 28.73, 8.14, 46.32, 976.66, 13.86, 37.39
2022/12/02, 15:52:02, 27.98, 8.13, 46.43, 976.56, 13.85, 37.49
2022/12/02, 15:52:05, 26.50, 8.10, 46.49, 976.50, 13.82, 37.54
2022/12/02, 15:52:08, 25.00, 8.03, 46.70, 976.32, 13.75, 37.73
2022/12/02, 15:52:11, 26.23, 8.11, 46.56, 976.26, 13.83, 37.60
2022/12/02, 15:52:14, 27.69, 8.15, 46.42, 976.26, 13.87, 37.48
2022/12/02, 15:52:17, 28.72, 8.15, 46.37, 976.30, 13.87, 37.43
2022/12/02, 15:52:20, 27.03, 8.16, 46.30, 976.19, 13.88, 37.37
2022/12/02, 15:52:23, 27.48, 8.10, 46.34, 976.32, 13.82, 37.41
2022/12/02, 15:52:26, 25.00, 7.82, 46.91, 976.46, 13.54, 37.92
2022/12/02, 15:52:29, 23.31, 7.68, 47.22, 976.36, 13.40, 38.19
2022/12/02, 15:52:32, 22.52, 7.72, 47.26, 976.32, 13.44, 38.23
2022/12/02, 15:52:35, 22.55, 7.82, 47.12, 976.28, 13.54, 38.10
2022/12/02, 15:52:38, 24.38, 7.84, 47.09, 976.24, 13.56, 38.08
2022/12/02, 15:52:41, 25.48, 7.75, 47.31, 976.22, 13.47, 38.27
2022/12/02, 15:52:44, 25.00, 7.84, 47.13, 976.24, 13.56, 38.11
2022/12/02, 15:52:47, 25.00, 7.89, 47.02, 976.17, 13.61, 38.01
2022/12/02, 15:52:50, 26.97, 7.90, 47.02, 976.15, 13.62, 38.01
2022/12/02, 15:52:53, 26.86, 7.89, 47.09, 976.07, 13.61, 38.08
2022/12/02, 15:52:56, 28.31, 7.97, 46.89, 976.07, 13.69, 37.90
2022/12/02, 15:52:59, 27.64, 7.95, 46.85, 976.13, 13.67, 37.86
2022/12/02, 15:53:02, 26.43, 7.97, 46.78, 976.17, 13.69, 37.80
2022/12/02, 15:53:06, 25.26, 7.97, 46.75, 976.11, 13.69, 37.77
2022/12/02, 15:53:08, 25.00, 7.96, 46.71, 976.13, 13.68, 37.74
2022/12/02, 15:53:11, 25.78, 7.91, 46.82, 976.07, 13.63, 37.84
2022/12/02, 15:53:14, 25.05, 7.88, 46.85, 976.15, 13.60, 37.86
2022/12/02, 15:53:17, 25.36, 7.86, 46.87, 976.03, 13.58, 37.88
2022/12/02, 15:53:20, 25.00, 7.85, 46.87, 976.01, 13.57, 37.88
2022/12/02, 15:53:23, 26.21, 7.85, 46.82, 976.05, 13.57, 37.84
2022/12/02, 15:53:26, 27.38, 7.87, 46.79, 976.20, 13.59, 37.81
2022/12/02, 15:53:29, 30.63, 7.89, 46.75, 976.20, 13.61, 37.77
2022/12/02, 15:53:32, 29.49, 7.85, 46.85, 976.11, 13.57, 37.86
2022/12/02, 15:53:35, 28.28, 7.89, 46.78, 976.07, 13.61, 37.80
2022/12/02, 15:53:38, 27.85, 7.88, 46.80, 976.20, 13.60, 37.82
2022/12/02, 15:53:41, 28.34, 7.85, 46.87, 976.38, 13.57, 37.88
2022/12/02, 15:53:44, 30.05, 7.86, 46.87, 976.38, 13.58, 37.88
2022/12/02, 15:53:47, 30.75, 7.79, 47.00, 976.34, 13.51, 38.00
2022/12/02, 15:53:50, 29.64, 7.72, 47.21, 976.32, 13.44, 38.18
2022/12/02, 15:53:53, 28.34, 7.65, 47.40, 976.36, 13.37, 38.35
2022/12/02, 15:53:56, 26.46, 7.61, 47.56, 976.38, 13.33, 38.49
2022/12/02, 15:53:59, 27.01, 7.69, 47.46, 976.44, 13.41, 38.40
2022/12/02, 15:54:02, 28.34, 7.68, 47.59, 976.70, 13.40, 38.52
2022/12/02, 15:54:05, 26.60, 7.57, 47.91, 976.91, 13.29, 38.80
2022/12/02, 15:54:08, 25.24, 7.47, 48.14, 976.99, 13.19, 39.00
2022/12/02, 15:54:11, 25.00, 7.47, 48.17, 977.03, 13.19, 39.02
2022/12/02, 15:54:14, 24.87, 7.34, 48.55, 977.09, 13.06, 39.35
2022/12/02, 15:54:17, 25.00, 7.51, 48.17, 976.99, 13.23, 39.02
2022/12/02, 15:54:20, 25.17, 7.62, 47.94, 976.93, 13.34, 38.82
2022/12/02, 15:54:23, 25.00, 7.63, 47.90, 977.17, 13.35, 38.79
2022/12/02, 15:54:26, 23.53, 7.46, 48.28, 977.31, 13.18, 39.12
2022/12/02, 15:54:29, 23.39, 7.27, 48.75, 977.41, 12.99, 39.52
2022/12/02, 15:54:32, 25.00, 7.46, 48.31, 977.50, 13.18, 39.14
2022/12/02, 15:54:35, 26.09, 7.60, 47.98, 977.39, 13.32, 38.86
2022/12/02, 15:54:38, 27.08, 7.63, 47.83, 977.43, 13.35, 38.73
2022/12/02, 15:54:41, 26.30, 7.64, 47.76, 977.54, 13.36, 38.67
2022/12/02, 15:54:45, 28.09, 7.69, 47.58, 977.48, 13.41, 38.51
2022/12/02, 15:54:48, 29.56, 7.73, 47.46, 977.56, 13.45, 38.40
2022/12/02, 15:54:51, 29.41, 7.77, 47.33, 977.60, 13.49, 38.29
2022/12/02, 15:54:54, 32.05, 7.78, 47.30, 977.60, 13.50, 38.26
2022/12/02, 15:54:57, 32.10, 7.80, 47.21, 977.62, 13.52, 38.18
2022/12/02, 15:55:00, 32.13, 7.80, 47.20, 977.56, 13.52, 38.17
2022/12/02, 15:55:03, 33.80, 7.83, 47.15, 977.48, 13.55, 38.13
2022/12/02, 15:55:06, 35.25, 7.85, 47.09, 977.52, 13.57, 38.08
2022/12/02, 15:55:09, 35.16, 7.85, 47.13, 977.50, 13.57, 38.11
2022/12/02, 15:55:12, 36.50, 7.86, 47.07, 977.62, 13.58, 38.06
2022/12/02, 15:55:15, 36.69, 7.86, 47.11, 977.58, 13.58, 38.09
2022/12/02, 15:55:18, 36.45, 7.86, 47.13, 977.66, 13.58, 38.11
2022/12/02, 15:55:21, 36.98, 7.85, 47.16, 977.72, 13.57, 38.14
2022/12/02, 15:55:24, 35.94, 7.84, 47.22, 977.58, 13.56, 38.19
2022/12/02, 15:55:27, 36.94, 7.84, 47.23, 977.56, 13.56, 38.20
2022/12/02, 15:55:30, 37.30, 7.82, 47.30, 977.56, 13.54, 38.26
2022/12/02, 15:55:33, 37.09, 7.86, 47.21, 977.52, 13.58, 38.18
2022/12/02, 15:55:36, 38.33, 7.85, 47.23, 977.58, 13.57, 38.20
2022/12/02, 15:55:39, 39.17, 7.84, 47.29, 977.64, 13.56, 38.25
2022/12/02, 15:55:42, 37.97, 7.85, 47.25, 977.58, 13.57, 38.22
2022/12/02, 15:55:45, 38.24, 7.83, 47.28, 977.58, 13.55, 38.24
2022/12/02, 15:55:48, 36.33, 7.81, 47.35, 977.48, 13.53, 38.31
2022/12/02, 15:55:51, 36.39, 7.82, 47.32, 977.62, 13.54, 38.28
2022/12/02, 15:55:54, 35.06, 7.80, 47.37, 977.58, 13.52, 38.32
2022/12/02, 15:55:57, 33.82, 7.79, 47.39, 977.74, 13.51, 38.34
2022/12/02, 15:56:00, 32.36, 7.74, 47.51, 977.86, 13.46, 38.45
2022/12/02, 15:56:03, 30.96, 7.75, 47.50, 977.84, 13.47, 38.44
2022/12/02, 15:56:06, 32.12, 7.74, 47.53, 977.80, 13.46, 38.46
2022/12/02, 15:56:09, 32.54, 7.74, 47.55, 977.64, 13.46, 38.48
2022/12/02, 15:56:12, 32.48, 7.74, 47.54, 977.76, 13.46, 38.47
2022/12/02, 15:56:15, 35.46, 7.78, 47.45, 977.72, 13.50, 38.39
2022/12/02, 15:56:18, 36.79, 7.79, 47.39, 977.76, 13.51, 38.34
2022/12/02, 15:56:21, 39.76, 7.79, 47.41, 977.60, 13.51, 38.36
2022/12/02, 15:56:24, 38.63, 7.80, 47.39, 977.56, 13.52, 38.34
2022/12/02, 15:56:27, 39.96, 7.80, 47.34, 977.46, 13.52, 38.30
2022/12/02, 15:56:30, 39.17, 7.78, 47.41, 977.43, 13.50, 38.36
2022/12/02, 15:56:33, 41.06, 7.77, 47.43, 977.33, 13.49, 38.38
2022/12/02, 15:56:36, 39.88, 7.76, 47.54, 977.25, 13.48, 38.47
2022/12/02, 15:56:39, 39.72, 7.75, 47.62, 977.19, 13.47, 38.54
2022/12/02, 15:56:42, 39.62, 7.73, 47.67, 977.15, 13.45, 38.59
2022/12/02, 15:56:45, 37.36, 7.74, 47.70, 977.17, 13.46, 38.61
2022/12/02, 15:56:48, 37.86, 7.75, 47.63, 977.13, 13.47, 38.55
2022/12/02, 15:56:51, 38.92, 7.73, 47.66, 977.03, 13.45, 38.58
2022/12/02, 15:56:54, 38.92, 7.74, 47.63, 977.01, 13.46, 38.55
2022/12/02, 15:56:57, 37.56, 7.70, 47.75, 976.95, 13.42, 38.66
2022/12/02, 15:57:00, 34.41, 7.74, 47.65, 976.95, 13.46, 38.57
2022/12/02, 15:57:03, 30.77, 7.48, 48.20, 976.91, 13.20, 39.05
2022/12/02, 15:57:06, 30.46, 7.63, 47.80, 977.05, 13.35, 38.70
2022/12/02, 15:57:09, 28.15, 7.62, 47.83, 977.07, 13.34, 38.73
2022/12/02, 15:57:12, 30.94, 7.69, 47.68, 976.99, 13.41, 38.60
2022/12/02, 15:57:15, 31.43, 7.70, 47.64, 976.97, 13.42, 38.56
2022/12/02, 15:57:18, 33.13, 7.71, 47.62, 976.97, 13.43, 38.54
2022/12/02, 15:57:21, 34.30, 7.71, 47.62, 976.81, 13.43, 38.54
2022/12/02, 15:57:24, 33.79, 7.67, 47.70, 976.75, 13.39, 38.61
2022/12/02, 15:57:27, 32.42, 7.66, 47.72, 976.79, 13.38, 38.63
2022/12/02, 15:57:30, 32.28, 7.63, 47.76, 976.75, 13.35, 38.67
2022/12/02, 15:57:33, 30.75, 7.65, 47.71, 976.70, 13.37, 38.62
2022/12/02, 15:57:36, 32.17, 7.65, 47.70, 976.70, 13.37, 38.61
2022/12/02, 15:57:39, 34.19, 7.66, 47.66, 976.68, 13.38, 38.58
2022/12/02, 15:57:42, 34.83, 7.68, 47.64, 976.68, 13.40, 38.56
2022/12/02, 15:57:45, 35.20, 7.69, 47.66, 976.68, 13.41, 38.58
2022/12/02, 15:57:48, 34.13, 7.66, 47.72, 976.62, 13.38, 38.63
2022/12/02, 15:57:51, 32.12, 7.60, 47.88, 976.64, 13.32, 38.77
2022/12/02, 15:57:54, 30.01, 7.60, 47.91, 976.70, 13.32, 38.80
2022/12/02, 15:57:57, 29.16, 7.65, 47.76, 976.89, 13.37, 38.67
2022/12/02, 15:58:00, 30.19, 7.69, 47.71, 976.93, 13.41, 38.62
2022/12/02, 15:58:03, 32.25, 7.70, 47.67, 977.03, 13.42, 38.59
2022/12/02, 15:58:06, 29.75, 7.73, 47.58, 976.99, 13.45, 38.51
2022/12/02, 15:58:09, 31.54, 7.71, 47.64, 977.09, 13.43, 38.56
2022/12/02, 15:58:12, 32.44, 7.70, 47.66, 977.11, 13.42, 38.58
2022/12/02, 15:58:15, 31.41, 7.66, 47.73, 977.05, 13.38, 38.64
2022/12/02, 15:58:18, 30.69, 7.67, 47.71, 977.11, 13.39, 38.62
2022/12/02, 15:58:21, 29.90, 7.66, 47.70, 977.05, 13.38, 38.61
2022/12/02, 15:58:24, 28.73, 7.64, 47.72, 977.29, 13.36, 38.63
2022/12/02, 15:58:27, 30.30, 7.68, 47.63, 977.27, 13.40, 38.55
2022/12/02, 15:58:30, 30.35, 7.68, 47.62, 977.19, 13.40, 38.54
2022/12/02, 15:58:33, 31.06, 7.70, 47.56, 977.19, 13.42, 38.49
2022/12/02, 15:58:36, 30.86, 7.70, 47.56, 977.35, 13.42, 38.49
2022/12/02, 15:58:39, 32.08, 7.71, 47.56, 977.37, 13.43, 38.49
2022/12/02, 15:58:42, 31.19, 7.71, 47.55, 977.29, 13.43, 38.48
2022/12/02, 15:58:45, 30.62, 7.70, 47.55, 977.33, 13.42, 38.48
2022/12/02, 15:58:48, 30.54, 7.72, 47.51, 977.37, 13.44, 38.45
2022/12/02, 15:58:51, 31.51, 7.73, 47.49, 977.35, 13.45, 38.43
2022/12/02, 15:58:54, 31.79, 7.74, 47.49, 977.43, 13.46, 38.43
2022/12/02, 15:58:57, 32.34, 7.73, 47.54, 977.46, 13.45, 38.47
2022/12/02, 15:59:00, 33.37, 7.74, 47.54, 977.58, 13.46, 38.47
2022/12/02, 15:59:03, 31.65, 7.72, 47.60, 977.70, 13.44, 38.53
2022/12/02, 15:59:06, 30.57, 7.67, 47.73, 977.76, 13.39, 38.64
2022/12/02, 15:59:09, 30.37, 7.73, 47.60, 977.84, 13.45, 38.53
2022/12/02, 15:59:12, 30.86, 7.74, 47.62, 977.93, 13.46, 38.54
2022/12/02, 15:59:15, 28.69, 7.72, 47.73, 977.90, 13.44, 38.64
2022/12/02, 15:59:18, 30.39, 7.68, 47.86, 977.93, 13.40, 38.75
2022/12/02, 15:59:21, 31.53, 7.66, 47.95, 977.90, 13.38, 38.83
2022/12/02, 15:59:24, 30.85, 7.64, 48.09, 977.91, 13.36, 38.95
2022/12/02, 15:59:27, 28.56, 7.61, 48.24, 977.78, 13.33, 39.08
2022/12/02, 15:59:30, 26.68, 7.55, 48.41, 977.91, 13.27, 39.23
2022/12/02, 15:59:33, 27.14, 7.54, 48.39, 977.91, 13.26, 39.21
2022/12/02, 15:59:36, 28.22, 7.49, 48.50, 977.93, 13.21, 39.31
2022/12/02, 15:59:39, 29.94, 7.51, 48.43, 977.95, 13.23, 39.25
2022/12/02, 15:59:42, 31.41, 7.52, 48.39, 977.93, 13.24, 39.21
2022/12/02, 15:59:45, 29.55, 7.53, 48.37, 978.01, 13.25, 39.20
2022/12/02, 15:59:48, 29.65, 7.51, 48.43, 977.95, 13.23, 39.25
2022/12/02, 15:59:51, 31.10, 7.51, 48.40, 978.05, 13.23, 39.22
2022/12/02, 15:59:54, 31.98, 7.53, 48.39, 977.99, 13.25, 39.21
2022/12/02, 15:59:57, 30.70, 7.54, 48.42, 977.86, 13.26, 39.24
2022/12/02, 16:00:00, 29.99, 7.55, 48.51, 977.78, 13.27, 39.32
2022/12/02, 16:00:03, 31.15, 7.51, 48.71, 977.82, 13.23, 39.49
2022/12/02, 16:00:06, 30.12, 7.46, 48.95, 977.76, 13.18, 39.69
2022/12/02, 16:00:09, 29.00, 7.42, 49.10, 977.76, 13.14, 39.82
2022/12/02, 16:00:12, 28.58, 7.39, 49.12, 977.74, 13.11, 39.84
2022/12/02, 16:00:15, 27.51, 7.38, 49.15, 977.78, 13.10, 39.86
2022/12/02, 16:00:18, 26.70, 7.37, 49.16, 977.80, 13.09, 39.87
2022/12/02, 16:00:21, 25.79, 7.35, 49.17, 977.78, 13.07, 39.88
2022/12/02, 16:00:24, 25.00, 7.33, 49.17, 977.97, 13.05, 39.88
2022/12/02, 16:00:27, 25.00, 7.29, 49.25, 977.93, 13.01, 39.95
2022/12/02, 16:00:30, 26.84, 7.28, 49.35, 977.97, 13.00, 40.03
2022/12/02, 16:00:33, 25.87, 7.29, 49.38, 978.01, 13.01, 40.06
2022/12/02, 16:00:36, 27.22, 7.27, 49.48, 977.93, 12.99, 40.14
2022/12/02, 16:00:39, 27.36, 7.27, 49.48, 977.91, 12.99, 40.14
2022/12/02, 16:00:42, 27.38, 7.26, 49.51, 977.88, 12.98, 40.17
2022/12/02, 16:00:46, 26.97, 7.24, 49.61, 977.90, 12.96, 40.25
2022/12/02, 16:00:49, 26.64, 7.23, 49.61, 977.84, 12.95, 40.25
2022/12/02, 16:00:52, 26.71, 7.24, 49.52, 977.91, 12.96, 40.18
2022/12/02, 16:00:54, 25.00, 7.22, 49.56, 977.84, 12.94, 40.21
2022/12/02, 16:00:58, 25.00, 7.23, 49.49, 977.76, 12.95, 40.15
2022/12/02, 16:01:00, 25.00, 7.24, 49.42, 977.72, 12.96, 40.09
2022/12/02, 16:01:03, 25.00, 7.23, 49.33, 977.86, 12.95, 40.02
2022/12/02, 16:01:06, 26.50, 7.23, 49.26, 977.93, 12.95, 39.96
2022/12/02, 16:01:09, 25.19, 7.20, 49.29, 977.88, 12.92, 39.98
2022/12/02, 16:01:12, 26.78, 7.19, 49.31, 977.86, 12.91, 40.00
2022/12/02, 16:01:15, 26.09, 7.21, 49.28, 977.86, 12.93, 39.97
2022/12/02, 16:01:18, 26.62, 7.22, 49.29, 977.80, 12.94, 39.98
2022/12/02, 16:01:21, 25.62, 7.22, 49.23, 977.76, 12.94, 39.93
2022/12/02, 16:01:24, 24.45, 7.19, 49.30, 977.78, 12.91, 39.99
2022/12/02, 16:01:27, 25.00, 7.21, 49.23, 977.76, 12.93, 39.93
2022/12/02, 16:01:30, 24.45, 7.20, 49.30, 977.74, 12.92, 39.99
2022/12/02, 16:01:33, 25.00, 7.21, 49.26, 977.72, 12.93, 39.96
